tag;zeit;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
2021-05-24;23;10.1;;100;94;6.5;16;0.6;101;
2021-05-25;0;10;;100;94;6.8;16.1;0.6;102;
2021-05-25;1;9.9;;100;95;6.8;16.2;0.2;102;
2021-05-25;2;9.9;;100;95;6.7;16.3;0.3;102;
2021-05-25;3;9.7;;100;96;6.8;16.3;0.2;102;
2021-05-25;4;9.6;;100;96;6.8;16.4;0;102;
2021-05-25;5;9;;100;96;6.8;16.4;0;102;
2021-05-25;6;8.5;;100;97;6.7;16.5;0;102;
2021-05-25;7;8.9;;100;97;6.7;16.4;0;102;
2021-05-25;8;9.9;;100;96;7;17;0.1;102;
2021-05-25;9;10.1;;100;94;6.5;17.7;0;102;
2021-05-25;10;10.3;;100;91;6.4;18;0;102;
2021-05-25;11;10.8;;100;84;6.3;18;0;102;
2021-05-25;12;10;;100;86;5.3;18.5;0.1;102;
2021-05-25;13;11.6;;100;80;4.9;18.5;0;102;
2021-05-25;14;11.7;;97;79;3.2;17.5;0;102;
2021-05-25;15;11.9;;96;79;2.6;17.2;0;102;
2021-05-25;16;12.3;;87;75;1.4;17.5;0;102;
2021-05-25;17;12.2;;87;73;3.5;17.2;0;102;
2021-05-25;18;11.2;;91;77;7.9;17.2;0;100;
2021-05-25;19;10.7;;96;79;4.2;17.2;0;100;
2021-05-25;20;10;;100;86;4.4;17.2;0.3;99;
2021-05-25;21;9.1;;100;91;3.7;17;0;102;
2021-05-25;22;9;;100;91;2.2;17.1;0;102;
2021-05-25;23;8.7;;100;91;1.8;17;0;102;
2021-05-26;0;8.6;;100;90;3.4;16.8;0;101;
2021-05-26;1;8.2;;100;88;5.5;16.5;0;101;
2021-05-26;2;8.3;;100;83;6.1;16.4;0.1;101;
2021-05-26;3;8.4;;100;84;6.3;15.9;0;101;
2021-05-26;4;8.5;;100;87;6.2;15.9;0;101;
2021-05-26;5;8.7;;100;86;6.1;15.5;0.1;101;
2021-05-26;6;8.4;;100;89;6.3;15.6;2.9;102;
2021-05-26;7;8;;100;92;6.2;15.2;3.3;102;
2021-05-26;8;8.2;;100;92;6.2;15.5;1.9;102;
2021-05-26;9;8.4;;100;91;6.2;15.3;1.6;102;
2021-05-26;10;8.5;;100;91;6.2;15.6;0.9;102;
2021-05-26;11;8.6;;100;90;6.3;15.4;1.7;102;
2021-05-26;12;8.6;;100;91;6.3;15.6;1.6;102;
2021-05-26;13;8.6;;100;91;6.5;15.7;2.6;102;
2021-05-26;14;8.9;;100;93;6.4;15.8;2.9;102;
2021-05-26;15;9.2;;100;94;6.3;15.9;2.1;102;
2021-05-26;16;9.6;;100;95;6;16.1;1.4;102;
2021-05-26;17;9.6;;100;94;5.9;16.4;0.6;102;
2021-05-26;18;9.5;;100;94;5.9;16.5;0.6;102;
2021-05-26;19;9.3;;100;95;5.6;16.5;0.7;102;
2021-05-26;20;9.2;;100;94;5.9;16.5;0.2;102;
2021-05-26;21;8.9;;100;93;5.9;16.4;0;102;
2021-05-26;22;8.9;;100;94;5.9;16.4;0;102;
2021-05-26;23;8.8;;100;95;6;16.3;0.1;102;
2021-05-27;0;8.9;;100;95;5.9;16.3;0;102;
2021-05-27;1;9;;100;95;6;16.3;0;102;
2021-05-27;2;9.3;;100;96;5.9;16.3;0.1;102;
2021-05-27;3;9;;100;96;5.7;16.2;0;102;
2021-05-27;4;8.7;;100;96;6;16.2;0;102;
2021-05-27;5;8.2;;100;97;5.9;16.1;0;102;
2021-05-27;6;8.3;;100;97;6;16.1;0;102;
2021-05-27;7;8.6;;100;97;5.7;16.1;0;102;
2021-05-27;8;9.2;;100;96;5.6;16.2;0;102;
2021-05-27;9;9.8;;100;95;6;16.4;0;102;
2021-05-27;10;10.6;;100;93;5.8;16.8;0;102;
2021-05-27;11;11.2;;100;89;4.9;17.3;0;102;
2021-05-27;12;11;;100;90;4.5;17.6;0;102;
2021-05-27;13;12.7;;100;83;3.8;17.9;0;102;
2021-05-27;14;12.5;;100;82;2.6;17.5;0;102;
2021-05-27;15;13;;100;78;1.6;18.4;0;102;
2021-05-27;16;13.7;;95;74;2.3;19.1;0;102;
2021-05-27;17;13.3;;89;74;2.2;18.3;0;102;
2021-05-27;18;12.8;;90;73;3.1;17.5;0;102;
2021-05-27;19;13;;94;73;2.8;17.2;0;102;
2021-05-27;20;12.1;;100;82;3.8;17.2;0;102;
2021-05-27;21;11.5;;100;80;2.8;17.9;0;102;
2021-05-27;22;10.4;;100;82;4.3;17.5;0;102;
2021-05-27;23;8.7;;100;88;5.3;17.2;0;102;
2021-05-28;0;7.9;;100;89;3.1;17.5;0;102;
2021-05-28;1;7;;100;90;3;17.9;0;101;
2021-05-28;2;6.5;;100;92;3.6;17.6;0;101;
2021-05-28;3;8.1;;100;93;3.6;17.5;0;102;
2021-05-28;4;8.7;;100;94;4;17.5;0;102;
2021-05-28;5;8;;100;95;4.3;16.9;0;102;
2021-05-28;6;8.1;;100;94;4.9;16.9;0;102;
2021-05-28;7;8.5;;100;93;5.1;16.7;0;102;
2021-05-28;8;9.4;;100;92;5.3;16.7;0;102;
2021-05-28;9;10.9;;100;87;4.3;18;0;102;
2021-05-28;10;11.7;;100;82;2.6;17.6;0;102;
2021-05-28;11;11.1;;100;83;6.2;16.7;0;102;
2021-05-28;12;11.2;;100;84;2.7;17;0;102;
2021-05-28;13;11.4;;100;84;1.9;17.8;0;102;
2021-05-28;14;11.1;;100;85;2.4;17.6;0;102;
2021-05-28;15;10.8;;100;87;3.6;17.2;0;102;
2021-05-28;16;10.7;;100;86;4.1;17.4;0;102;
2021-05-28;17;10.6;;100;85;4;17.1;0;102;
2021-05-28;18;10.1;;100;86;4.9;16.8;0;102;
2021-05-28;19;9.8;;100;85;5.2;17;0;102;
2021-05-28;20;9.4;;100;84;4.9;17.3;0;102;
2021-05-28;21;9.1;;100;86;5.3;17.3;0;102;
2021-05-28;22;8.9;;100;87;5.5;17.3;0;102;
2021-05-28;23;8.8;;100;88;5.4;17.3;0;102;
2021-05-29;0;8.5;;100;88;5.7;17.1;0;101;
2021-05-29;1;8.4;;100;89;5.9;16.9;0;102;
2021-05-29;2;8.3;;100;89;6;16.5;0;102;
2021-05-29;3;8.1;;100;89;6.2;16.4;0;102;
2021-05-29;4;8.1;;100;89;6.2;16.2;0;101;
2021-05-29;5;8;;100;89;6.5;16.1;0;101;
2021-05-29;6;8;;100;89;6.8;15.9;0;101;
2021-05-29;7;7.9;;100;89;7.1;15.8;0;102;
2021-05-29;8;8.1;;100;89;7.2;15.6;0;102;
2021-05-29;9;8.2;;100;88;7;15.2;0;102;
2021-05-29;10;8.7;;100;88;6.9;15.4;0;102;
2021-05-29;11;9.2;;100;85;6.9;15.9;0;102;
2021-05-29;12;9.6;;100;83;6.5;16;0;102;
2021-05-29;13;10.3;;100;82;5.9;16.3;0;102;
2021-05-29;14;11.3;;100;80;4.8;16.6;0;102;
2021-05-29;15;12.3;;93;78;4.3;16.5;0;102;
2021-05-29;16;12.7;;85;77;4.4;16.9;0;102;
2021-05-29;17;12.6;;82;78;5.1;16.7;0;100;
2021-05-29;18;12.6;;83;78;5.3;16.8;0;96;
2021-05-29;19;12.5;;84;78;8.9;17;0;94;
2021-05-29;20;12;;92;81;10.6;17.2;0;92;
2021-05-29;21;10.6;;100;86;10.1;17.1;0;91;
2021-05-29;22;9.1;;100;89;8.1;16.8;0;89;
2021-05-29;23;7.6;;100;92;7.6;16.7;0;88;
2021-05-30;0;7.6;;100;94;5.9;16.3;0;89;
2021-05-30;1;8.1;;100;95;5.1;15.5;0;91;
2021-05-30;2;8;;100;96;5.7;15.3;0;91;
2021-05-30;3;8;;100;96;6;15;0;91;
2021-05-30;4;8;;100;96;6.5;15;0;91;
2021-05-30;5;8;;100;97;6.5;15.2;0;91;
2021-05-30;6;8.4;;100;97;6.2;15.3;0;92;
2021-05-30;7;8.9;;100;96;6;15.1;0;93;
2021-05-30;8;9.5;;100;96;5.6;15.6;0;93;
2021-05-30;9;10.3;;100;96;6.5;16.3;0;93;
2021-05-30;10;11.8;;100;94;7.6;17;0;94;
2021-05-30;11;13.4;;100;89;3.7;18.2;0;94;
2021-05-30;12;13.5;;100;87;0.7;17.2;0;88;
2021-05-30;13;14.5;;100;84;5.3;16.8;0;80;
2021-05-30;14;15.4;;100;82;9.4;17.2;0;28;
2021-05-30;15;16;;91;78;7.7;17.3;0;4;
2021-05-30;16;15.5;;86;77;6.1;17.3;0;3;
2021-05-30;17;15.3;;85;77;1.6;17.4;0;3;
2021-05-30;18;15.2;;85;76;0.8;17.5;0;3;
2021-05-30;19;15.1;;87;75;7.2;17.7;0;3;
2021-05-30;20;15;;91;75;11;17.9;0;3;
2021-05-30;21;13.5;;100;80;11.4;17.8;0;3;
2021-05-30;22;10.9;;100;86;11.4;17.8;0;4;
2021-05-30;23;9;;100;91;11;17.6;0;7;
2021-05-31;0;8.3;;100;93;9.6;17.3;0;12;
2021-05-31;1;7.4;;100;95;7.4;16.9;0;15;
2021-05-31;2;7.4;;100;96;6.4;16.6;0;20;
2021-05-31;3;6.4;;100;96;6.2;16.1;0;22;
2021-05-31;4;4.8;;100;96;6.5;15.8;0;24;
2021-05-31;5;4.2;;100;97;4.9;15.7;0;27;
2021-05-31;6;4.7;;100;97;3.4;15.4;0;32;
2021-05-31;7;6.7;;100;96;4.3;14.7;0.1;41;
2021-05-31;8;9.7;;100;95;4.1;15.7;0;49;
2021-05-31;9;14.1;;100;92;10.3;16.2;0;50;
2021-05-31;10;15.2;;100;85;10.7;16.5;0;37;
2021-05-31;11;17.1;;92;69;10.8;16.7;0;14;
2021-05-31;12;17.8;;77;68;10.9;16.9;0;4;
2021-05-31;13;18.2;;73;67;11;17.1;0;2;
2021-05-31;14;18.7;;72;63;11.1;17.2;0;2;
2021-05-31;15;19.4;;71;60;11.3;17.4;0;2;
2021-05-31;16;19.7;;68;60;11.4;17.5;0;3;
2021-05-31;17;20.1;;68;58;11.5;17.6;0;4;
2021-05-31;18;20;;54;48;11.7;17.7;0;5;
2021-05-31;19;19.5;;52;50;11.8;17.7;0;4;
2021-05-31;20;18.5;;54;52;11.8;17.7;0;3;
2021-05-31;21;16.4;;66;61;11.9;17.6;0;2;
2021-05-31;22;13.5;;93;79;11.8;17.4;0;3;
2021-05-31;23;11.4;;100;88;11.8;17.2;0;7;
2021-06-01;0;10.2;;100;91;11.7;17;0;10;
2021-06-01;1;9.2;;100;92;11.7;16.9;0;11;
2021-06-01;2;7.8;;100;93;11.6;16.7;0;14;
2021-06-01;3;7.3;;100;94;11.4;16.5;0;17;
2021-06-01;4;7;;100;95;11.3;16.3;0;19;
2021-06-01;5;5.7;;100;96;11.1;16.1;0;21;
2021-06-01;6;6;;100;96;11;15.9;0;24;
2021-06-01;7;7.6;;100;95;9.8;15.6;0;28;
2021-06-01;8;12.2;;100;93;2.3;17;0;34;
2021-06-01;9;15.4;;100;85;10.7;16.2;0;28;
2021-06-01;10;17.4;;100;67;11.1;16.4;0;11;
2021-06-01;11;18.4;;86;55;11.2;16.6;0;4;
2021-06-01;12;19.5;;71;52;11.3;16.7;0;3;
2021-06-01;13;20.1;;71;57;11.4;16.9;0;2;
2021-06-01;14;19.9;;62;49;11.5;17;0;2;
2021-06-01;15;19.2;;53;45;11.6;17.2;0;2;
2021-06-01;16;19.5;;49;43;11.7;17.2;0;3;
2021-06-01;17;19.4;;49;45;11.8;17.2;0;3;
2021-06-01;18;18.3;;61;58;11.9;17.3;0;3;
2021-06-01;19;16.5;;68;61;11.9;17.3;0;3;
2021-06-01;20;15.5;;85;70;11.9;17.4;0;3;
2021-06-01;21;15;;100;78;12;17.4;0;4;
2021-06-01;22;13.6;;100;79;11.9;17.3;0;5;
2021-06-01;23;12.3;;100;79;11.9;17.2;0;5;
2021-06-02;0;11.8;;100;85;11.8;17;0;9;
2021-06-02;1;11.1;;100;86;11.8;17;0;10;
2021-06-02;2;10.6;;100;83;11.7;16.9;0;9;
2021-06-02;3;10;;100;86;11.7;16.8;0;11;
2021-06-02;4;9.7;;100;87;11.6;16.7;0;14;
2021-06-02;5;9.5;;100;88;11.6;16.6;0;16;
2021-06-02;6;9.3;;100;89;11.5;16.5;0;17;
2021-06-02;7;10.3;;100;89;11.4;16.4;0;17;
2021-06-02;8;11.8;;100;83;9.5;16.1;0;11;
2021-06-02;9;12.7;;100;82;1.3;15.6;0;8;
2021-06-02;10;13.4;;100;77;2.4;15.9;0;7;
2021-06-02;11;13.9;;100;75;7.1;15.9;0;6;
2021-06-02;12;15.4;;89;70;9;16.1;0;7;
2021-06-02;13;16.5;;66;64;11.8;16.9;0;6;
2021-06-02;14;16.8;;55;60;11.9;16.8;0;4;
2021-06-02;15;16.9;;45;57;12;16.9;0;5;
2021-06-02;16;17;;40;54;12;17.5;0;5;
2021-06-02;17;17.6;;46;60;12;17.7;0;6;
2021-06-02;18;18;;53;62;12;17.8;0;6;
2021-06-02;19;17.6;;58;64;12.4;17.8;0;4;
2021-06-02;20;16.1;;73;71;12.4;17.7;0;3;
2021-06-02;21;15.2;;87;74;12.4;17.7;0;4;
2021-06-02;22;14.2;;100;81;12.3;17.6;0;4;
2021-06-02;23;14.1;;100;84;12.2;17.5;0;6;
2021-06-03;0;14.3;;100;87;12.1;17.4;0;8;
2021-06-03;1;14.4;;100;88;12.1;17.4;0;11;
2021-06-03;2;13.9;;100;89;11.6;16.8;0;15;
2021-06-03;3;13.6;;100;90;9.6;16.3;0;17;
2021-06-03;4;13.8;;100;89;8.9;16.3;0;17;
2021-06-03;5;13.5;;100;88;4.1;16.7;0;18;
2021-06-03;6;13.6;;100;87;3.2;16.9;0;27;
2021-06-03;7;14.7;;100;82;3.6;17.5;0;27;
2021-06-03;8;15.7;;100;77;1.8;19.8;0;16;
2021-06-03;9;17.3;;100;74;4.5;20.3;0;16;
2021-06-03;10;19.9;;83;65;4.5;19.4;0;20;
2021-06-03;11;21.8;;70;60;12.4;17.5;0;12;
2021-06-03;12;22.5;;71;60;12.7;17.8;0;6;
2021-06-03;13;22.8;;76;60;12.8;18;0;6;
2021-06-03;14;20.7;;92;68;13;18.1;0;4;
2021-06-03;15;19;;100;73;13.1;18.2;0;4;
2021-06-03;16;18.9;;98;71;13.1;18.2;0;4;
2021-06-03;17;18.8;;97;74;12.6;18.3;0;5;
2021-06-03;18;17.7;;100;79;12.8;18.4;0.3;18;
2021-06-03;19;16.8;;100;81;12.9;18.3;0.7;51;
2021-06-03;20;16.2;;100;81;12.9;18.3;0.6;81;
2021-06-03;21;15.4;;100;86;12.8;18.2;5.1;94;
2021-06-03;22;14.5;;100;91;12.9;18.2;6;100;
2021-06-03;23;14.2;;100;93;12.6;18.5;4.4;102;
2021-06-04;0;14.4;;100;94;12.6;18.8;0;102;
2021-06-04;1;14.3;;100;93;10.9;18.7;0;102;
2021-06-04;2;13.9;;100;93;9.4;18.7;0;102;
2021-06-04;3;13.2;;100;92;9.4;18.6;0;102;
2021-06-04;4;12.9;;100;92;8.4;18.4;0;102;
2021-06-04;5;13;;100;91;7.2;18.1;0;102;
2021-06-04;6;13.4;;100;91;7.1;18.2;0;102;
2021-06-04;7;13.6;;100;91;6.6;18.6;0;102;
2021-06-04;8;15.2;;100;88;4.5;20.9;0;102;
2021-06-04;9;16.8;;100;83;9.4;20;0;102;
2021-06-04;10;18.7;;100;79;13.1;19.8;0;102;
2021-06-04;11;20.5;;99;74;13.2;20;0;102;
2021-06-04;12;22.4;;90;68;13.4;20.3;0;102;
2021-06-04;13;23.7;;85;64;13.5;20.6;0;102;
2021-06-04;14;23.2;;86;68;13.7;20.8;0;102;
2021-06-04;15;22.6;;94;71;13.8;21;0;102;
2021-06-04;16;23.3;;89;68;13.9;21.1;0;102;
2021-06-04;17;22.6;;94;72;14;21.3;0;102;
2021-06-04;18;22.5;;89;68;14.1;21.4;0;102;
2021-06-04;19;22;;88;65;14.2;21.4;0;102;
2021-06-04;20;20.5;;83;64;14.3;21.4;0;102;
2021-06-04;21;18.7;;90;68;14.3;21.3;0;102;
2021-06-04;22;16.6;;98;73;14.3;21.1;0;101;
2021-06-04;23;15.2;;100;79;14.2;21;0;101;
2021-06-05;0;14.7;;100;82;14.1;20.8;0;101;
2021-06-05;1;14.1;;100;84;14.1;20.7;0;101;
2021-06-05;2;13.7;;100;85;14;20.5;0;101;
2021-06-05;3;13.1;;100;87;13.9;20.4;0;101;
2021-06-05;4;12.7;;100;87;13.6;20.2;0;101;
2021-06-05;5;12.2;;100;88;13.5;20;0;101;
2021-06-05;6;12.7;;100;89;13;19.7;0;102;
2021-06-05;7;13.7;;100;86;9.7;19.2;0;102;
2021-06-05;8;15.9;;100;81;8.8;21.3;0;102;
2021-06-05;9;17.9;;100;77;8.7;22.8;0;102;
2021-06-05;10;19.1;;100;72;8;22.4;0;102;
2021-06-05;11;20.1;;95;68;4.9;22.3;0;102;
2021-06-05;12;22.5;;80;61;10.3;20.4;0;102;
2021-06-05;13;22.5;;81;61;13.4;20.7;0;100;
2021-06-05;14;22.9;;92;62;12.7;20.5;0;99;
2021-06-05;15;23.3;;86;61;13.3;20;0;95;
2021-06-05;16;22.6;;94;64;13.1;21;0;94;
2021-06-05;17;21.8;;90;62;12.7;21.1;0;87;
2021-06-05;18;20.7;;87;61;12.9;21;0;65;
2021-06-05;19;19.8;;88;62;12.9;21;0;34;
2021-06-05;20;19.7;;82;60;12.6;20.8;0;14;
2021-06-05;21;18.8;;83;63;12.6;20.6;0;9;
2021-06-05;22;17.7;;92;69;11.8;20.6;0;8;
2021-06-05;23;17.3;;97;71;11.8;20.6;0;9;
2021-06-06;0;16.5;;100;73;10.2;20.5;0.7;23;
2021-06-06;1;15.3;;100;85;10.7;21.2;0.7;96;
2021-06-06;2;14.6;;100;89;10.8;21.5;0.5;100;
2021-06-06;3;14.5;;100;87;10.6;21.3;0;100;
2021-06-06;4;14.3;;100;86;10.5;21.2;0;101;
2021-06-06;5;14.1;;100;85;9.4;21.1;0;102;
2021-06-06;6;13.9;;100;85;9.5;21.1;0;102;
2021-06-06;7;13.8;;100;86;9.1;21;0;102;
2021-06-06;8;13.9;;100;87;8.8;20.9;0;102;
2021-06-06;9;14.8;;100;85;9.2;21;0;102;
2021-06-06;10;16.6;;100;78;9;22.1;0;102;
2021-06-06;11;18.4;;100;71;8;22.7;0;102;
2021-06-06;12;19.6;;100;67;13.6;21.4;0;101;
2021-06-06;13;19.9;;98;67;14.2;21.6;0;99;
2021-06-06;14;17.8;;100;81;14.2;21.5;0;100;
2021-06-06;15;17.7;;100;84;13.9;21.4;0;100;
2021-06-06;16;18.5;;100;80;11;21.3;0;100;
2021-06-06;17;19.4;;100;75;8.9;22.4;0;99;
2021-06-06;18;18.5;;100;81;9.2;22.8;0;100;
2021-06-06;19;17.7;;100;85;9.1;22.8;0;99;
2021-06-06;20;16.2;;100;89;9.3;22.4;0;99;
2021-06-06;21;15.8;;100;91;9.5;22.2;0;99;
2021-06-06;22;15.5;;100;93;9.3;22.2;0;99;
2021-06-06;23;15.3;;100;93;9.3;22.1;0;99;
2021-06-07;0;14.9;;100;93;9.3;22.2;0;100;
2021-06-07;1;14.3;;100;93;9.6;21.9;0;100;
2021-06-07;2;14.2;;100;92;9.6;21.7;0;100;
2021-06-07;3;14.1;;100;90;9.8;21.5;0;100;
2021-06-07;4;14;;100;90;9.8;21.4;0;101;
2021-06-07;5;13.9;;100;91;9.8;21.3;0;101;
2021-06-07;6;13.9;;100;91;9.7;21.2;0;102;
2021-06-07;7;13.9;;100;92;9.6;21;0;102;
2021-06-07;8;14.2;;100;92;9.7;21;0;102;
2021-06-07;9;14.5;;100;91;9.7;21;0;102;
2021-06-07;10;15.1;;100;89;9.6;21;0;102;
2021-06-07;11;16.2;;100;85;9.9;21.3;0;102;
2021-06-07;12;17.1;;100;82;10;21.4;0;101;
2021-06-07;13;17.8;;100;80;8.9;21.6;0;99;
2021-06-07;14;19.1;;100;74;8.9;21.8;0;89;
2021-06-07;15;19.4;;100;76;12;21.3;0;39;
2021-06-07;16;19.2;;100;76;11.8;21.4;0;13;
2021-06-07;17;18.9;;100;74;11.1;21.5;0;10;
2021-06-07;18;18.2;;100;75;10.6;21.5;0;8;
2021-06-07;19;16.9;;100;76;11.5;21.5;0;6;
2021-06-07;20;16.5;;100;80;11.4;21.5;0;7;
2021-06-07;21;15.9;;100;82;10.7;21.5;0;7;
2021-06-07;22;14.4;;100;86;10.8;21.5;0;7;
2021-06-07;23;12.4;;100;92;13.3;21.4;0;9;
2021-06-08;0;11.6;;100;94;12.5;21.2;0;14;
2021-06-08;1;11;;100;95;11.8;21;0;18;
2021-06-08;2;10.9;;100;96;11.1;20.9;0;23;
2021-06-08;3;10.2;;100;96;10.9;20.7;0;27;
2021-06-08;4;9.2;;100;96;10.7;20.5;0;30;
2021-06-08;5;8.3;;100;97;10.6;20.2;0;31;
2021-06-08;6;8.4;;100;96;10.3;20;0;36;
2021-06-08;7;10.4;;100;94;10;19.9;0;45;
2021-06-08;8;12.4;;100;93;11.5;20.1;0;51;
2021-06-08;9;14.1;;100;91;13.7;20.5;0;48;
2021-06-08;10;15.7;;81;83;13.7;20.6;0;31;
2021-06-08;11;17.4;;73;74;13.8;20.8;0;12;
2021-06-08;12;19;;65;69;13.9;21;0;5;
2021-06-08;13;19.2;;75;76;13.9;21.2;0;2;
2021-06-08;14;19.4;;80;73;14;21.3;0;2;
2021-06-08;15;19.6;;75;67;14.1;21.4;0;3;
2021-06-08;16;20;;58;55;14.3;21.2;0;3;
2021-06-08;17;20.2;;50;52;14.4;21.2;0;4;
2021-06-08;18;20.1;;46;53;14.5;21.4;0;4;
2021-06-08;19;19.9;;44;52;14.6;21.3;0;4;
2021-06-08;20;19.5;;47;54;14.6;21.4;0;4;
2021-06-08;21;18.2;;69;65;14.6;21.4;0;4;
2021-06-08;22;15.4;;93;77;14.6;21.3;0;5;
2021-06-08;23;12.2;;100;86;14.5;21;0;5;
2021-06-09;0;10.8;;100;88;14.3;20.7;0;7;
2021-06-09;1;9.1;;100;90;14.2;20.5;0;10;
2021-06-09;2;9.1;;100;92;14;20.2;0;11;
2021-06-09;3;8.5;;100;92;13.8;19.8;0;14;
2021-06-09;4;7.3;;100;94;13.7;19.4;0;17;
2021-06-09;5;7.5;;100;95;13.5;19.1;0;18;
2021-06-09;6;8.4;;100;93;13.2;18.9;0;22;
2021-06-09;7;13.1;;100;90;11.6;18.8;0;31;
2021-06-09;8;17.7;;100;80;13.1;19.4;0;41;
2021-06-09;9;18.1;;93;74;13.3;19.4;0;36;
2021-06-09;10;18;;77;64;13.3;19.5;0;23;
2021-06-09;11;19.5;;50;50;13.4;19.7;0;7;
2021-06-09;12;19.6;;40;52;13.5;19.9;0;3;
2021-06-09;13;19.7;;40;53;13.6;20;0;2;
2021-06-09;14;19.9;;40;55;13.7;20.1;0;2;
2021-06-09;15;19.9;;37;50;13.8;20.2;0;2;
2021-06-09;16;20.2;;37;49;13.9;20.3;0;3;
2021-06-09;17;20.3;;40;53;14;20.4;0;3;
2021-06-09;18;20.7;;40;51;14.2;20.5;0;4;
2021-06-09;19;20.8;;41;53;14.3;20.6;0;4;
2021-06-09;20;20.4;;47;55;14.3;20.6;0;4;
2021-06-09;21;18.9;;64;63;14.4;20.5;0;4;
2021-06-09;22;17;;78;71;14.4;20.4;0;4;
2021-06-09;23;13.3;;86;80;14.3;20.1;0;5;
2021-06-10;0;11.2;;98;86;14.1;19.8;0;6;
2021-06-10;1;10.8;;100;90;14;19.7;0;8;
2021-06-10;2;9.9;;100;91;13.8;19.5;0;10;
2021-06-10;3;9.5;;100;92;13.7;19.3;0;13;
2021-06-10;4;9.6;;100;93;13.5;19.1;0;16;
2021-06-10;5;8.8;;100;94;13.4;18.9;0;17;
2021-06-10;6;9.1;;100;94;13.2;18.7;0;22;
2021-06-10;7;11.8;;100;93;12.3;18.6;0;31;
2021-06-10;8;15.5;;100;92;7.7;18.9;0;35;
2021-06-10;9;18.5;;100;85;5.9;19.1;0;31;
2021-06-10;10;19.1;;100;70;9.7;19.4;0;22;
2021-06-10;11;19.7;;79;69;13.2;19.3;0;10;
2021-06-10;12;20.1;;65;68;13.6;19.7;0;4;
2021-06-10;13;19.6;;62;67;13.7;19.8;0;3;
2021-06-10;14;19.9;;72;70;13.8;19.9;0;4;
2021-06-10;15;20.4;;77;72;14;20.1;0;4;
2021-06-10;16;19.9;;81;72;14.1;20.2;0;4;
2021-06-10;17;20.3;;82;70;14.3;20.5;0;4;
2021-06-10;18;20.3;;81;68;14.4;20.5;0;5;
2021-06-10;19;19.9;;81;68;14.5;20.6;0;4;
2021-06-10;20;20;;80;64;14.6;20.7;0;4;
2021-06-10;21;19.1;;88;68;14.6;20.7;0;4;
2021-06-10;22;17.1;;94;76;14.6;20.6;0;4;
2021-06-10;23;14;;97;83;14.5;20.3;0;5;
2021-06-11;0;12.3;;100;89;14.4;20;0;7;
2021-06-11;1;12;;100;92;14.2;19.8;0;9;
2021-06-11;2;11.3;;100;93;14.1;19.4;0;10;
2021-06-11;3;11.5;;100;93;13.9;19.2;0;13;
2021-06-11;4;10.4;;100;94;13.8;19;0;16;
2021-06-11;5;10.5;;100;95;13.6;18.8;0;20;
2021-06-11;6;11.2;;100;95;13.4;18.7;0;25;
2021-06-11;7;16.1;;100;92;9.1;18.6;0;36;
2021-06-11;8;18;;100;90;11.7;19.1;0;42;
2021-06-11;9;18.4;;100;84;13.6;19;0;30;
2021-06-11;10;19;;100;81;13.7;19.2;0;15;
2021-06-11;11;19.5;;100;81;13.8;19.3;0;7;
2021-06-11;12;20.7;;100;78;14;19.5;0;6;
2021-06-11;13;20.3;;91;79;14.1;19.7;0;4;
2021-06-11;14;19.7;;99;80;14.2;19.8;0;4;
2021-06-11;15;19.5;;100;83;14.3;19.9;0;4;
2021-06-11;16;19.6;;100;84;14.5;20;0;4;
2021-06-11;17;19.7;;100;84;14.6;20.2;0;5;
2021-06-11;18;19;;100;85;14.6;20.3;0;5;
2021-06-11;19;17.8;;100;87;14.7;20.2;0;4;
2021-06-11;20;16.9;;100;89;14.8;20.2;0;5;
2021-06-11;21;16.6;;100;89;14.7;20.1;0;6;
2021-06-11;22;16.2;;100;90;14.8;20.1;0;8;
2021-06-11;23;15.9;;100;91;14.7;20;0;10;
2021-06-12;0;15.6;;100;91;14.6;19.9;0;11;
2021-06-12;1;15.5;;100;92;14.5;19.8;0;13;
2021-06-12;2;15.3;;100;92;14.4;19.9;0;14;
2021-06-12;3;15.3;;100;92;14.2;19.8;0;15;
2021-06-12;4;15.1;;100;92;14.1;19.7;0;17;
2021-06-12;5;14.9;;100;93;14;19.6;0;18;
2021-06-12;6;15;;100;92;13.9;19.6;0;18;
2021-06-12;7;15;;100;91;13.8;19.5;0;16;
2021-06-12;8;14.8;;100;89;13.7;19.5;0;14;
2021-06-12;9;14.9;;100;85;12;19.4;0;11;
2021-06-12;10;15.5;;100;80;10.6;19;0;9;
2021-06-12;11;15.5;;100;79;10.2;18.9;0;8;
2021-06-12;12;15.7;;100;78;9.5;19;0;7;
2021-06-12;13;16.1;;100;78;9.3;18.9;0;7;
2021-06-12;14;16.5;;94;75;8.6;19;0;6;
2021-06-12;15;16.7;;85;72;8.5;19;0;6;
2021-06-12;16;15.9;;86;75;9.8;19.1;0;5;
2021-06-12;17;15.7;;92;72;11.6;19.1;0;4;
2021-06-12;18;15.7;;73;66;12;19.3;0;4;
2021-06-12;19;15;;71;67;13.8;19.3;0;4;
2021-06-12;20;14.1;;71;67;13.8;19.3;0;3;
2021-06-12;21;13.3;;71;67;13.6;19.1;0;3;
2021-06-12;22;13.1;;75;70;13;19;0;3;
